,CountryID,PolicyID,Year,VehTypeID,FuelID,FuelTax
626,9,0,2030,5,7,0.493999987840652
627,9,0,2030,5,8,0.493999987840652
628,9,0,2030,5,10,0.00150000001303852
629,9,0,2030,5,12,0.0
630,9,0,2030,5,13,0.0
631,9,0,2030,5,14,0.0
632,9,0,2030,6,2,0.0753000006079674
633,9,0,2030,6,12,-0.0399999991059303
634,9,0,2030,7,2,0.0753000006079674
635,9,0,2030,8,12,0.0
636,9,0,2030,8,14,0.0
637,9,0,2030,8,15,0.0
638,9,0,2031,2,1,0.293999999761581
639,9,0,2031,2,12,0.0
640,9,0,2031,2,13,0.0
641,9,0,2031,3,1,0.293999999761581
642,9,0,2031,3,2,0.293999999761581
643,9,0,2031,3,5,0.0504000000655651
644,9,0,2031,3,7,0.493999987840652
645,9,0,2031,3,8,0.493999987840652
646,9,0,2031,3,10,0.00150000001303852
647,9,0,2031,3,12,0.0
648,9,0,2031,3,13,0.0
649,9,0,2031,3,14,0.0
650,9,0,2031,4,1,0.293999999761581
651,9,0,2031,4,2,0.293999999761581
652,9,0,2031,4,5,0.0504000000655651
653,9,0,2031,4,7,0.493999987840652
654,9,0,2031,4,8,0.493999987840652
655,9,0,2031,4,10,0.00150000001303852
656,9,0,2031,4,12,0.0
657,9,0,2031,4,13,0.0
658,9,0,2031,5,1,0.293999999761581
659,9,0,2031,5,2,0.293999999761581
660,9,0,2031,5,5,0.0504000000655651
661,9,0,2031,5,7,0.493999987840652
662,9,0,2031,5,8,0.493999987840652
663,9,0,2031,5,10,0.00150000001303852
664,9,0,2031,5,12,0.0
665,9,0,2031,5,13,0.0
666,9,0,2031,5,14,0.0
667,9,0,2031,6,2,0.0753000006079674
668,9,0,2031,6,12,-0.0399999991059303
669,9,0,2031,7,2,0.0753000006079674
670,9,0,2031,8,12,0.0
671,9,0,2031,8,14,0.0
672,9,0,2031,8,15,0.0
673,9,0,2032,2,1,0.293999999761581
674,9,0,2032,2,12,0.0
675,9,0,2032,2,13,0.0
676,9,0,2032,3,1,0.293999999761581
677,9,0,2032,3,2,0.293999999761581
678,9,0,2032,3,5,0.0504000000655651
679,9,0,2032,3,7,0.493999987840652
680,9,0,2032,3,8,0.493999987840652
681,9,0,2032,3,10,0.00150000001303852
682,9,0,2032,3,12,0.0
683,9,0,2032,3,13,0.0
684,9,0,2032,3,14,0.0
685,9,0,2032,4,1,0.293999999761581
686,9,0,2032,4,2,0.293999999761581
687,9,0,2032,4,5,0.0504000000655651
688,9,0,2032,4,7,0.493999987840652
689,9,0,2032,4,8,0.493999987840652
690,9,0,2032,4,10,0.00150000001303852
691,9,0,2032,4,12,0.0
692,9,0,2032,4,13,0.0
693,9,0,2032,5,1,0.293999999761581
694,9,0,2032,5,2,0.293999999761581
695,9,0,2032,5,5,0.0504000000655651
696,9,0,2032,5,7,0.493999987840652
697,9,0,2032,5,8,0.493999987840652
698,9,0,2032,5,10,0.00150000001303852
699,9,0,2032,5,12,0.0
700,9,0,2032,5,13,0.0
701,9,0,2032,5,14,0.0
702,9,0,2032,6,2,0.0753000006079674
703,9,0,2032,6,12,-0.0399999991059303
704,9,0,2032,7,2,0.0753000006079674
705,9,0,2032,8,12,0.0
706,9,0,2032,8,14,0.0
707,9,0,2032,8,15,0.0
708,9,0,2033,2,1,0.293999999761581
709,9,0,2033,2,12,0.0
710,9,0,2033,2,13,0.0
711,9,0,2033,3,1,0.293999999761581
712,9,0,2033,3,2,0.293999999761581
713,9,0,2033,3,5,0.0504000000655651
714,9,0,2033,3,7,0.493999987840652
715,9,0,2033,3,8,0.493999987840652
716,9,0,2033,3,10,0.00150000001303852
717,9,0,2033,3,12,0.0
718,9,0,2033,3,13,0.0
719,9,0,2033,3,14,0.0
720,9,0,2033,4,1,0.293999999761581
721,9,0,2033,4,2,0.293999999761581
722,9,0,2033,4,5,0.0504000000655651
723,9,0,2033,4,7,0.493999987840652
724,9,0,2033,4,8,0.493999987840652
725,9,0,2033,4,10,0.00150000001303852
726,9,0,2033,4,12,0.0
727,9,0,2033,4,13,0.0
728,9,0,2033,5,1,0.293999999761581
729,9,0,2033,5,2,0.293999999761581
730,9,0,2033,5,5,0.0504000000655651
731,9,0,2033,5,7,0.493999987840652
732,9,0,2033,5,8,0.493999987840652
733,9,0,2033,5,10,0.00150000001303852
734,9,0,2033,5,12,0.0
735,9,0,2033,5,13,0.0
736,9,0,2033,5,14,0.0
737,9,0,2033,6,2,0.0753000006079674
738,9,0,2033,6,12,-0.0399999991059303
739,9,0,2033,7,2,0.0753000006079674
740,9,0,2033,8,12,0.0
741,9,0,2033,8,14,0.0
742,9,0,2033,8,15,0.0
743,9,0,2034,2,1,0.293999999761581
744,9,0,2034,2,12,0.0
745,9,0,2034,2,13,0.0
746,9,0,2034,3,1,0.293999999761581
747,9,0,2034,3,2,0.293999999761581
748,9,0,2034,3,5,0.0504000000655651
749,9,0,2034,3,7,0.493999987840652
750,9,0,2034,3,8,0.493999987840652
751,9,0,2034,3,10,0.00150000001303852
752,9,0,2034,3,12,0.0
753,9,0,2034,3,13,0.0
754,9,0,2034,3,14,0.0
755,9,0,2034,4,1,0.293999999761581
756,9,0,2034,4,2,0.293999999761581
757,9,0,2034,4,5,0.0504000000655651
758,9,0,2034,4,7,0.493999987840652
759,9,0,2034,4,8,0.493999987840652
760,9,0,2034,4,10,0.00150000001303852
761,9,0,2034,4,12,0.0
762,9,0,2034,4,13,0.0
763,9,0,2034,5,1,0.293999999761581
764,9,0,2034,5,2,0.293999999761581
765,9,0,2034,5,5,0.0504000000655651
766,9,0,2034,5,7,0.493999987840652
767,9,0,2034,5,8,0.493999987840652
768,9,0,2034,5,10,0.00150000001303852
769,9,0,2034,5,12,0.0
770,9,0,2034,5,13,0.0
771,9,0,2034,5,14,0.0
772,9,0,2034,6,2,0.0753000006079674
773,9,0,2034,6,12,-0.0399999991059303
774,9,0,2034,7,2,0.0753000006079674
775,9,0,2034,8,12,0.0
776,9,0,2034,8,14,0.0
777,9,0,2034,8,15,0.0
778,9,0,2035,2,1,0.293999999761581
779,9,0,2035,2,12,0.0
780,9,0,2035,2,13,0.0
781,9,0,2035,3,1,0.293999999761581
782,9,0,2035,3,2,0.293999999761581
783,9,0,2035,3,5,0.0504000000655651
784,9,0,2035,3,7,0.493999987840652
785,9,0,2035,3,8,0.493999987840652
786,9,0,2035,3,10,0.00150000001303852
787,9,0,2035,3,12,0.0
788,9,0,2035,3,13,0.0
789,9,0,2035,3,14,0.0
790,9,0,2035,4,1,0.293999999761581
791,9,0,2035,4,2,0.293999999761581
792,9,0,2035,4,5,0.0504000000655651
793,9,0,2035,4,7,0.493999987840652
794,9,0,2035,4,8,0.493999987840652
795,9,0,2035,4,10,0.00150000001303852
796,9,0,2035,4,12,0.0
797,9,0,2035,4,13,0.0
798,9,0,2035,5,1,0.293999999761581
799,9,0,2035,5,2,0.293999999761581
800,9,0,2035,5,5,0.0504000000655651
801,9,0,2035,5,7,0.493999987840652
802,9,0,2035,5,8,0.493999987840652
803,9,0,2035,5,10,0.00150000001303852
804,9,0,2035,5,12,0.0
805,9,0,2035,5,13,0.0
806,9,0,2035,5,14,0.0
807,9,0,2035,6,2,0.0753000006079674
808,9,0,2035,6,12,-0.0399999991059303
809,9,0,2035,7,2,0.0753000006079674
810,9,0,2035,8,12,0.0
811,9,0,2035,8,14,0.0
812,9,0,2035,8,15,0.0
813,9,0,2036,2,1,0.293999999761581
814,9,0,2036,2,12,0.0
815,9,0,2036,2,13,0.0
816,9,0,2036,3,1,0.293999999761581
817,9,0,2036,3,2,0.293999999761581
818,9,0,2036,3,5,0.0504000000655651
819,9,0,2036,3,7,0.493999987840652
820,9,0,2036,3,8,0.493999987840652
821,9,0,2036,3,10,0.00150000001303852
822,9,0,2036,3,12,0.0
823,9,0,2036,3,13,0.0
824,9,0,2036,3,14,0.0
825,9,0,2036,4,1,0.293999999761581
826,9,0,2036,4,2,0.293999999761581
827,9,0,2036,4,5,0.0504000000655651
828,9,0,2036,4,7,0.493999987840652
829,9,0,2036,4,8,0.493999987840652
830,9,0,2036,4,10,0.00150000001303852
831,9,0,2036,4,12,0.0
832,9,0,2036,4,13,0.0
833,9,0,2036,5,1,0.293999999761581
834,9,0,2036,5,2,0.293999999761581
835,9,0,2036,5,5,0.0504000000655651
836,9,0,2036,5,7,0.493999987840652
837,9,0,2036,5,8,0.493999987840652
838,9,0,2036,5,10,0.00150000001303852
839,9,0,2036,5,12,0.0
840,9,0,2036,5,13,0.0
841,9,0,2036,5,14,0.0
842,9,0,2036,6,2,0.0753000006079674
843,9,0,2036,6,12,-0.0399999991059303
844,9,0,2036,7,2,0.0753000006079674
845,9,0,2036,8,12,0.0
846,9,0,2036,8,14,0.0
847,9,0,2036,8,15,0.0
848,9,0,2037,2,1,0.293999999761581
849,9,0,2037,2,12,0.0
850,9,0,2037,2,13,0.0
851,9,0,2037,3,1,0.293999999761581
852,9,0,2037,3,2,0.293999999761581
853,9,0,2037,3,5,0.0504000000655651
854,9,0,2037,3,7,0.493999987840652
855,9,0,2037,3,8,0.493999987840652
856,9,0,2037,3,10,0.00150000001303852
857,9,0,2037,3,12,0.0
858,9,0,2037,3,13,0.0
859,9,0,2037,3,14,0.0
860,9,0,2037,4,1,0.293999999761581
861,9,0,2037,4,2,0.293999999761581
862,9,0,2037,4,5,0.0504000000655651
863,9,0,2037,4,7,0.493999987840652
864,9,0,2037,4,8,0.493999987840652
865,9,0,2037,4,10,0.00150000001303852
866,9,0,2037,4,12,0.0
867,9,0,2037,4,13,0.0
868,9,0,2037,5,1,0.293999999761581
869,9,0,2037,5,2,0.293999999761581
870,9,0,2037,5,5,0.0504000000655651
871,9,0,2037,5,7,0.493999987840652
872,9,0,2037,5,8,0.493999987840652
873,9,0,2037,5,10,0.00150000001303852
874,9,0,2037,5,12,0.0
875,9,0,2037,5,13,0.0
876,9,0,2037,5,14,0.0
877,9,0,2037,6,2,0.0753000006079674
878,9,0,2037,6,12,-0.0399999991059303
879,9,0,2037,7,2,0.0753000006079674
880,9,0,2037,8,12,0.0
881,9,0,2037,8,14,0.0
882,9,0,2037,8,15,0.0
883,9,0,2038,2,1,0.293999999761581
884,9,0,2038,2,12,0.0
885,9,0,2038,2,13,0.0
886,9,0,2038,3,1,0.293999999761581
887,9,0,2038,3,2,0.293999999761581
888,9,0,2038,3,5,0.0504000000655651
889,9,0,2038,3,7,0.493999987840652
890,9,0,2038,3,8,0.493999987840652
891,9,0,2038,3,10,0.00150000001303852
892,9,0,2038,3,12,0.0
893,9,0,2038,3,13,0.0
894,9,0,2038,3,14,0.0
895,9,0,2038,4,1,0.293999999761581
896,9,0,2038,4,2,0.293999999761581
897,9,0,2038,4,5,0.0504000000655651
898,9,0,2038,4,7,0.493999987840652
899,9,0,2038,4,8,0.493999987840652
900,9,0,2038,4,10,0.00150000001303852
901,9,0,2038,4,12,0.0
902,9,0,2038,4,13,0.0
903,9,0,2038,5,1,0.293999999761581
904,9,0,2038,5,2,0.293999999761581
905,9,0,2038,5,5,0.0504000000655651
906,9,0,2038,5,7,0.493999987840652
907,9,0,2038,5,8,0.493999987840652
908,9,0,2038,5,10,0.00150000001303852
909,9,0,2038,5,12,0.0
910,9,0,2038,5,13,0.0
911,9,0,2038,5,14,0.0
912,9,0,2038,6,2,0.0753000006079674
913,9,0,2038,6,12,-0.0399999991059303
914,9,0,2038,7,2,0.0753000006079674
915,9,0,2038,8,12,0.0
916,9,0,2038,8,14,0.0
917,9,0,2038,8,15,0.0
918,9,0,2039,2,1,0.293999999761581
919,9,0,2039,2,12,0.0
920,9,0,2039,2,13,0.0
921,9,0,2039,3,1,0.293999999761581
922,9,0,2039,3,2,0.293999999761581
923,9,0,2039,3,5,0.0504000000655651
924,9,0,2039,3,7,0.493999987840652
925,9,0,2039,3,8,0.493999987840652
926,9,0,2039,3,10,0.00150000001303852
927,9,0,2039,3,12,0.0
928,9,0,2039,3,13,0.0
929,9,0,2039,3,14,0.0
930,9,0,2039,4,1,0.293999999761581
931,9,0,2039,4,2,0.293999999761581
932,9,0,2039,4,5,0.0504000000655651
933,9,0,2039,4,7,0.493999987840652
934,9,0,2039,4,8,0.493999987840652
935,9,0,2039,4,10,0.00150000001303852
936,9,0,2039,4,12,0.0
937,9,0,2039,4,13,0.0
938,9,0,2039,5,1,0.293999999761581
939,9,0,2039,5,2,0.293999999761581
940,9,0,2039,5,5,0.0504000000655651
941,9,0,2039,5,7,0.493999987840652
942,9,0,2039,5,8,0.493999987840652
943,9,0,2039,5,10,0.00150000001303852
944,9,0,2039,5,12,0.0
945,9,0,2039,5,13,0.0
946,9,0,2039,5,14,0.0
947,9,0,2039,6,2,0.0753000006079674
948,9,0,2039,6,12,-0.0399999991059303
949,9,0,2039,7,2,0.0753000006079674
950,9,0,2039,8,12,0.0
951,9,0,2039,8,14,0.0
952,9,0,2039,8,15,0.0
953,9,0,2040,2,1,0.293999999761581
954,9,0,2040,2,12,0.0
955,9,0,2040,2,13,0.0
956,9,0,2040,3,1,0.293999999761581
957,9,0,2040,3,2,0.293999999761581
958,9,0,2040,3,5,0.0504000000655651
959,9,0,2040,3,7,0.493999987840652
960,9,0,2040,3,8,0.493999987840652
961,9,0,2040,3,10,0.00150000001303852
962,9,0,2040,3,12,0.0
963,9,0,2040,3,13,0.0
964,9,0,2040,3,14,0.0
965,9,0,2040,4,1,0.293999999761581
966,9,0,2040,4,2,0.293999999761581
967,9,0,2040,4,5,0.0504000000655651
968,9,0,2040,4,7,0.493999987840652
969,9,0,2040,4,8,0.493999987840652
970,9,0,2040,4,10,0.00150000001303852
971,9,0,2040,4,12,0.0
972,9,0,2040,4,13,0.0
973,9,0,2040,5,1,0.293999999761581
974,9,0,2040,5,2,0.293999999761581
975,9,0,2040,5,5,0.0504000000655651
976,9,0,2040,5,7,0.493999987840652
977,9,0,2040,5,8,0.493999987840652
978,9,0,2040,5,10,0.00150000001303852
979,9,0,2040,5,12,0.0
980,9,0,2040,5,13,0.0
981,9,0,2040,5,14,0.0
982,9,0,2040,6,2,0.0753000006079674
983,9,0,2040,6,12,-0.0399999991059303
984,9,0,2040,7,2,0.0753000006079674
985,9,0,2040,8,12,0.0
986,9,0,2040,8,14,0.0
987,9,0,2040,8,15,0.0
988,9,0,2041,2,1,0.293999999761581
989,9,0,2041,2,12,0.0
990,9,0,2041,2,13,0.0
991,9,0,2041,3,1,0.293999999761581
992,9,0,2041,3,2,0.293999999761581
993,9,0,2041,3,5,0.0504000000655651
994,9,0,2041,3,7,0.493999987840652
995,9,0,2041,3,8,0.493999987840652
996,9,0,2041,3,10,0.00150000001303852
997,9,0,2041,3,12,0.0
998,9,0,2041,3,13,0.0
999,9,0,2041,3,14,0.0
1000,9,0,2041,4,1,0.293999999761581
1001,9,0,2041,4,2,0.293999999761581
1002,9,0,2041,4,5,0.0504000000655651
1003,9,0,2041,4,7,0.493999987840652
1004,9,0,2041,4,8,0.493999987840652
1005,9,0,2041,4,10,0.00150000001303852
1006,9,0,2041,4,12,0.0
1007,9,0,2041,4,13,0.0
1008,9,0,2041,5,1,0.293999999761581
1009,9,0,2041,5,2,0.293999999761581
1010,9,0,2041,5,5,0.0504000000655651
1011,9,0,2041,5,7,0.493999987840652
1012,9,0,2041,5,8,0.493999987840652
1013,9,0,2041,5,10,0.00150000001303852
1014,9,0,2041,5,12,0.0
1015,9,0,2041,5,13,0.0
1016,9,0,2041,5,14,0.0
1017,9,0,2041,6,2,0.0753000006079674
1018,9,0,2041,6,12,-0.0399999991059303
1019,9,0,2041,7,2,0.0753000006079674
1020,9,0,2041,8,12,0.0
1021,9,0,2041,8,14,0.0
1022,9,0,2041,8,15,0.0
1023,9,0,2042,2,1,0.293999999761581
1024,9,0,2042,2,12,0.0
1025,9,0,2042,2,13,0.0
1026,9,0,2042,3,1,0.293999999761581
1027,9,0,2042,3,2,0.293999999761581
1028,9,0,2042,3,5,0.0504000000655651
1029,9,0,2042,3,7,0.493999987840652
1030,9,0,2042,3,8,0.493999987840652
1031,9,0,2042,3,10,0.00150000001303852
1032,9,0,2042,3,12,0.0
1033,9,0,2042,3,13,0.0
1034,9,0,2042,3,14,0.0
1035,9,0,2042,4,1,0.293999999761581
1036,9,0,2042,4,2,0.293999999761581
1037,9,0,2042,4,5,0.0504000000655651
1038,9,0,2042,4,7,0.493999987840652
1039,9,0,2042,4,8,0.493999987840652
1040,9,0,2042,4,10,0.00150000001303852
1041,9,0,2042,4,12,0.0
1042,9,0,2042,4,13,0.0
1043,9,0,2042,5,1,0.293999999761581
1044,9,0,2042,5,2,0.293999999761581
1045,9,0,2042,5,5,0.0504000000655651
1046,9,0,2042,5,7,0.493999987840652
1047,9,0,2042,5,8,0.493999987840652
1048,9,0,2042,5,10,0.00150000001303852
1049,9,0,2042,5,12,0.0
1050,9,0,2042,5,13,0.0
1051,9,0,2042,5,14,0.0
1052,9,0,2042,6,2,0.0753000006079674
1053,9,0,2042,6,12,-0.0399999991059303
1054,9,0,2042,7,2,0.0753000006079674
1055,9,0,2042,8,12,0.0
1056,9,0,2042,8,14,0.0
1057,9,0,2042,8,15,0.0
1058,9,0,2043,2,1,0.293999999761581
1059,9,0,2043,2,12,0.0
1060,9,0,2043,2,13,0.0
1061,9,0,2043,3,1,0.293999999761581
1062,9,0,2043,3,2,0.293999999761581
1063,9,0,2043,3,5,0.0504000000655651
1064,9,0,2043,3,7,0.493999987840652
1065,9,0,2043,3,8,0.493999987840652
1066,9,0,2043,3,10,0.00150000001303852
1067,9,0,2043,3,12,0.0
1068,9,0,2043,3,13,0.0
1069,9,0,2043,3,14,0.0
1070,9,0,2043,4,1,0.293999999761581
1071,9,0,2043,4,2,0.293999999761581
1072,9,0,2043,4,5,0.0504000000655651
1073,9,0,2043,4,7,0.493999987840652
1074,9,0,2043,4,8,0.493999987840652
1075,9,0,2043,4,10,0.00150000001303852
1076,9,0,2043,4,12,0.0
1077,9,0,2043,4,13,0.0
1078,9,0,2043,5,1,0.293999999761581
1079,9,0,2043,5,2,0.293999999761581
1080,9,0,2043,5,5,0.0504000000655651
1081,9,0,2043,5,7,0.493999987840652
1082,9,0,2043,5,8,0.493999987840652
1083,9,0,2043,5,10,0.00150000001303852
1084,9,0,2043,5,12,0.0
1085,9,0,2043,5,13,0.0
1086,9,0,2043,5,14,0.0
1087,9,0,2043,6,2,0.0753000006079674
1088,9,0,2043,6,12,-0.0399999991059303
1089,9,0,2043,7,2,0.0753000006079674
1090,9,0,2043,8,12,0.0
1091,9,0,2043,8,14,0.0
1092,9,0,2043,8,15,0.0
1093,9,0,2044,2,1,0.293999999761581
1094,9,0,2044,2,12,0.0
1095,9,0,2044,2,13,0.0
1096,9,0,2044,3,1,0.293999999761581
1097,9,0,2044,3,2,0.293999999761581
1098,9,0,2044,3,5,0.0504000000655651
1099,9,0,2044,3,7,0.493999987840652
1100,9,0,2044,3,8,0.493999987840652
1101,9,0,2044,3,10,0.00150000001303852
1102,9,0,2044,3,12,0.0
1103,9,0,2044,3,13,0.0
1104,9,0,2044,3,14,0.0
1105,9,0,2044,4,1,0.293999999761581
1106,9,0,2044,4,2,0.293999999761581
1107,9,0,2044,4,5,0.0504000000655651
1108,9,0,2044,4,7,0.493999987840652
1109,9,0,2044,4,8,0.493999987840652
1110,9,0,2044,4,10,0.00150000001303852
1111,9,0,2044,4,12,0.0
1112,9,0,2044,4,13,0.0
1113,9,0,2044,5,1,0.293999999761581
1114,9,0,2044,5,2,0.293999999761581
1115,9,0,2044,5,5,0.0504000000655651
1116,9,0,2044,5,7,0.493999987840652
1117,9,0,2044,5,8,0.493999987840652
1118,9,0,2044,5,10,0.00150000001303852
1119,9,0,2044,5,12,0.0
1120,9,0,2044,5,13,0.0
1121,9,0,2044,5,14,0.0
1122,9,0,2044,6,2,0.0753000006079674
1123,9,0,2044,6,12,-0.0399999991059303
1124,9,0,2044,7,2,0.0753000006079674
1125,9,0,2044,8,12,0.0
1126,9,0,2044,8,14,0.0
1127,9,0,2044,8,15,0.0
1128,9,0,2045,2,1,0.293999999761581
1129,9,0,2045,2,12,0.0
1130,9,0,2045,2,13,0.0
1131,9,0,2045,3,1,0.293999999761581
1132,9,0,2045,3,2,0.293999999761581
1133,9,0,2045,3,5,0.0504000000655651
1134,9,0,2045,3,7,0.493999987840652
1135,9,0,2045,3,8,0.493999987840652
1136,9,0,2045,3,10,0.00150000001303852
1137,9,0,2045,3,12,0.0
1138,9,0,2045,3,13,0.0
1139,9,0,2045,3,14,0.0
1140,9,0,2045,4,1,0.293999999761581
1141,9,0,2045,4,2,0.293999999761581
1142,9,0,2045,4,5,0.0504000000655651
1143,9,0,2045,4,7,0.493999987840652
1144,9,0,2045,4,8,0.493999987840652
1145,9,0,2045,4,10,0.00150000001303852
1146,9,0,2045,4,12,0.0
1147,9,0,2045,4,13,0.0
1148,9,0,2045,5,1,0.293999999761581
1149,9,0,2045,5,2,0.293999999761581
1150,9,0,2045,5,5,0.0504000000655651
1151,9,0,2045,5,7,0.493999987840652
1152,9,0,2045,5,8,0.493999987840652
1153,9,0,2045,5,10,0.00150000001303852
1154,9,0,2045,5,12,0.0
1155,9,0,2045,5,13,0.0
1156,9,0,2045,5,14,0.0
1157,9,0,2045,6,2,0.0753000006079674
1158,9,0,2045,6,12,-0.0399999991059303
1159,9,0,2045,7,2,0.0753000006079674
1160,9,0,2045,8,12,0.0
1161,9,0,2045,8,14,0.0
1162,9,0,2045,8,15,0.0
1163,9,0,2046,2,1,0.293999999761581
1164,9,0,2046,2,12,0.0
1165,9,0,2046,2,13,0.0
1166,9,0,2046,3,1,0.293999999761581
1167,9,0,2046,3,2,0.293999999761581
1168,9,0,2046,3,5,0.0504000000655651
1169,9,0,2046,3,7,0.493999987840652
1170,9,0,2046,3,8,0.493999987840652
1171,9,0,2046,3,10,0.00150000001303852
1172,9,0,2046,3,12,0.0
1173,9,0,2046,3,13,0.0
1174,9,0,2046,3,14,0.0
1175,9,0,2046,4,1,0.293999999761581
1176,9,0,2046,4,2,0.293999999761581
1177,9,0,2046,4,5,0.0504000000655651
1178,9,0,2046,4,7,0.493999987840652
1179,9,0,2046,4,8,0.493999987840652
1180,9,0,2046,4,10,0.00150000001303852
1181,9,0,2046,4,12,0.0
1182,9,0,2046,4,13,0.0
1183,9,0,2046,5,1,0.293999999761581
1184,9,0,2046,5,2,0.293999999761581
1185,9,0,2046,5,5,0.0504000000655651
1186,9,0,2046,5,7,0.493999987840652
1187,9,0,2046,5,8,0.493999987840652
1188,9,0,2046,5,10,0.00150000001303852
1189,9,0,2046,5,12,0.0
1190,9,0,2046,5,13,0.0
1191,9,0,2046,5,14,0.0
1192,9,0,2046,6,2,0.0753000006079674
1193,9,0,2046,6,12,-0.0399999991059303
1194,9,0,2046,7,2,0.0753000006079674
1195,9,0,2046,8,12,0.0
1196,9,0,2046,8,14,0.0
1197,9,0,2046,8,15,0.0
1198,9,0,2047,2,1,0.293999999761581
1199,9,0,2047,2,12,0.0
1200,9,0,2047,2,13,0.0
1201,9,0,2047,3,1,0.293999999761581
1202,9,0,2047,3,2,0.293999999761581
1203,9,0,2047,3,5,0.0504000000655651
1204,9,0,2047,3,7,0.493999987840652
1205,9,0,2047,3,8,0.493999987840652
1206,9,0,2047,3,10,0.00150000001303852
1207,9,0,2047,3,12,0.0
1208,9,0,2047,3,13,0.0
1209,9,0,2047,3,14,0.0
1210,9,0,2047,4,1,0.293999999761581
1211,9,0,2047,4,2,0.293999999761581
1212,9,0,2047,4,5,0.0504000000655651
1213,9,0,2047,4,7,0.493999987840652
1214,9,0,2047,4,8,0.493999987840652
1215,9,0,2047,4,10,0.00150000001303852
1216,9,0,2047,4,12,0.0
1217,9,0,2047,4,13,0.0
1218,9,0,2047,5,1,0.293999999761581
1219,9,0,2047,5,2,0.293999999761581
1220,9,0,2047,5,5,0.0504000000655651
1221,9,0,2047,5,7,0.493999987840652
1222,9,0,2047,5,8,0.493999987840652
1223,9,0,2047,5,10,0.00150000001303852
1224,9,0,2047,5,12,0.0
1225,9,0,2047,5,13,0.0
1226,9,0,2047,5,14,0.0
1227,9,0,2047,6,2,0.0753000006079674
1228,9,0,2047,6,12,-0.0399999991059303
1229,9,0,2047,7,2,0.0753000006079674
1230,9,0,2047,8,12,0.0
1231,9,0,2047,8,14,0.0
1232,9,0,2047,8,15,0.0
1233,9,0,2048,2,1,0.293999999761581
1234,9,0,2048,2,12,0.0
1235,9,0,2048,2,13,0.0
1236,9,0,2048,3,1,0.293999999761581
1237,9,0,2048,3,2,0.293999999761581
1238,9,0,2048,3,5,0.0504000000655651
1239,9,0,2048,3,7,0.493999987840652
1240,9,0,2048,3,8,0.493999987840652
1241,9,0,2048,3,10,0.00150000001303852
1242,9,0,2048,3,12,0.0
1243,9,0,2048,3,13,0.0
1244,9,0,2048,3,14,0.0
1245,9,0,2048,4,1,0.293999999761581
1246,9,0,2048,4,2,0.293999999761581
1247,9,0,2048,4,5,0.0504000000655651
1248,9,0,2048,4,7,0.493999987840652
1249,9,0,2048,4,8,0.493999987840652
