,LCEIID,TDVSID,VEEMID,ScenarioID,CountryID,Year,VehTypeID,day_night,LEQ,PopN_Value,PopN_PFix,PopN_Unit
378,6,0,7,1,9,2019,5,N,50,3509129.19022247,1,no
379,6,0,7,1,9,2019,5,N,55,1257314.76399704,1,no
380,6,0,7,1,9,2019,5,N,60,426855.173223823,1,no
381,6,0,7,1,9,2019,5,N,65,139431.002339528,1,no
382,6,0,7,1,9,2019,5,N,70,44629.6594248303,1,no
383,6,0,7,1,9,2019,5,N,75,20734.0798405392,1,no
384,6,0,7,1,9,2020,3,D,40,56284699.7445629,1,no
385,6,0,7,1,9,2020,3,D,45,28952931.4152558,1,no
386,6,0,7,1,9,2020,3,D,50,13452019.011317,1,no
387,6,0,7,1,9,2020,3,D,55,5583679.74817025,1,no
388,6,0,7,1,9,2020,3,D,60,2161485.34790753,1,no
389,6,0,7,1,9,2020,3,D,65,803222.207372178,1,no
390,6,0,7,1,9,2020,3,D,70,283530.183668584,1,no
391,6,0,7,1,9,2020,3,D,75,139848.644495302,1,no
392,6,0,7,1,9,2020,3,N,40,21487493.3250628,1,no
393,6,0,7,1,9,2020,3,N,45,9510773.68965748,1,no
394,6,0,7,1,9,2020,3,N,50,3812739.64604195,1,no
395,6,0,7,1,9,2020,3,N,55,1450425.28945427,1,no
396,6,0,7,1,9,2020,3,N,60,528709.610220981,1,no
397,6,0,7,1,9,2020,3,N,65,182311.312376522,1,no
398,6,0,7,1,9,2020,3,N,70,59984.2785272743,1,no
399,6,0,7,1,9,2020,3,N,75,28203.642796566,1,no
400,6,0,7,1,9,2020,4,D,40,18055579.3080944,1,no
401,6,0,7,1,9,2020,4,D,45,7666401.50713901,1,no
402,6,0,7,1,9,2020,4,D,50,2885326.74127954,1,no
403,6,0,7,1,9,2020,4,D,55,1003861.0531793,1,no
404,6,0,7,1,9,2020,4,D,60,332423.323955646,1,no
405,6,0,7,1,9,2020,4,D,65,107067.852288412,1,no
406,6,0,7,1,9,2020,4,D,70,34074.2948693281,1,no
407,6,0,7,1,9,2020,4,D,75,15795.0657623147,1,no
408,6,0,7,1,9,2020,4,N,40,1979976.29515541,1,no
409,6,0,7,1,9,2020,4,N,45,673115.207159637,1,no
410,6,0,7,1,9,2020,4,N,50,219779.907013123,1,no
411,6,0,7,1,9,2020,4,N,55,70331.4241408605,1,no
412,6,0,7,1,9,2020,4,N,60,22329.7515309565,1,no
413,6,0,7,1,9,2020,4,N,65,7070.39622752589,1,no
414,6,0,7,1,9,2020,4,N,70,2236.77336793523,1,no
415,6,0,7,1,9,2020,4,N,75,1034.60196483391,1,no
416,6,0,7,1,9,2020,5,D,40,102080619.845908,1,no
417,6,0,7,1,9,2020,5,D,45,55533694.5513936,1,no
418,6,0,7,1,9,2020,5,D,50,28560363.2631318,1,no
419,6,0,7,1,9,2020,5,D,55,13196840.1385644,1,no
420,6,0,7,1,9,2020,5,D,60,5359759.35642057,1,no
421,6,0,7,1,9,2020,5,D,65,1977918.29126498,1,no
422,6,0,7,1,9,2020,5,D,70,686451.773826328,1,no
423,6,0,7,1,9,2020,5,D,75,335090.681130822,1,no
424,6,0,7,1,9,2020,5,N,40,21021329.1789295,1,no
425,6,0,7,1,9,2020,5,N,45,9195166.04054245,1,no
426,6,0,7,1,9,2020,5,N,50,3568039.84825312,1,no
427,6,0,7,1,9,2020,5,N,55,1280100.54243919,1,no
428,6,0,7,1,9,2020,5,N,60,435079.489057227,1,no
429,6,0,7,1,9,2020,5,N,65,142220.898667357,1,no
430,6,0,7,1,9,2020,5,N,70,45537.4495077403,1,no
431,6,0,7,1,9,2020,5,N,75,21158.5900165522,1,no
432,6,0,7,1,9,2021,3,D,40,56812601.9010014,1,no
433,6,0,7,1,9,2021,3,D,45,29258738.9994445,1,no
434,6,0,7,1,9,2021,3,D,50,13617920.6188279,1,no
435,6,0,7,1,9,2021,3,D,55,5660629.22769854,1,no
436,6,0,7,1,9,2021,3,D,60,2192802.83513139,1,no
437,6,0,7,1,9,2021,3,D,65,815374.618138058,1,no
438,6,0,7,1,9,2021,3,D,70,288063.714053755,1,no
439,6,0,7,1,9,2021,3,D,75,142198.477764982,1,no
440,6,0,7,1,9,2021,3,N,40,21729971.1147872,1,no
441,6,0,7,1,9,2021,3,N,45,9635050.84587051,1,no
442,6,0,7,1,9,2021,3,N,50,3866956.44486676,1,no
443,6,0,7,1,9,2021,3,N,55,1471996.1698592,1,no
444,6,0,7,1,9,2021,3,N,60,537009.513917538,1,no
445,6,0,7,1,9,2021,3,N,65,185335.318705377,1,no
446,6,0,7,1,9,2021,3,N,70,61013.0592902409,1,no
447,6,0,7,1,9,2021,3,N,75,28695.1141411729,1,no
448,6,0,7,1,9,2021,4,D,40,17978059.8959281,1,no
449,6,0,7,1,9,2021,4,D,45,7626859.13816522,1,no
450,6,0,7,1,9,2021,4,D,50,2867809.36738165,1,no
451,6,0,7,1,9,2021,4,D,55,996858.919335221,1,no
452,6,0,7,1,9,2021,4,D,60,329877.483500186,1,no
453,6,0,7,1,9,2021,4,D,65,106211.04538781,1,no
454,6,0,7,1,9,2021,4,D,70,33797.1326221165,1,no
455,6,0,7,1,9,2021,4,D,75,15665.8068881276,1,no
456,6,0,7,1,9,2021,4,N,40,1967966.81756793,1,no
457,6,0,7,1,9,2021,4,N,45,668483.978930453,1,no
458,6,0,7,1,9,2021,4,N,50,218153.776732485,1,no
459,6,0,7,1,9,2021,4,N,55,69795.0020172728,1,no
460,6,0,7,1,9,2021,4,N,60,22157.615670247,1,no
461,6,0,7,1,9,2021,4,N,65,7015.7012797459,1,no
462,6,0,7,1,9,2021,4,N,70,2219.45071528791,1,no
463,6,0,7,1,9,2021,4,N,75,1026.58630405829,1,no
464,6,0,7,1,9,2021,5,D,40,102970033.496562,1,no
465,6,0,7,1,9,2021,5,D,45,56045720.0440526,1,no
466,6,0,7,1,9,2021,5,D,50,28857510.0854191,1,no
467,6,0,7,1,9,2021,5,D,55,13359198.5291256,1,no
468,6,0,7,1,9,2021,5,D,60,5435580.83367093,1,no
469,6,0,7,1,9,2021,5,D,65,2008507.89352437,1,no
470,6,0,7,1,9,2021,5,D,70,697831.477346258,1,no
471,6,0,7,1,9,2021,5,D,75,340987.299161929,1,no
472,6,0,7,1,9,2021,5,N,40,21255478.9198322,1,no
473,6,0,7,1,9,2021,5,N,45,9315915.74872353,1,no
474,6,0,7,1,9,2021,5,N,50,3620654.30303842,1,no
475,6,0,7,1,9,2021,5,N,55,1300509.27343818,1,no
476,6,0,7,1,9,2021,5,N,60,442468.099951253,1,no
477,6,0,7,1,9,2021,5,N,65,144733.286478675,1,no
478,6,0,7,1,9,2021,5,N,70,46355.9111631471,1,no
479,6,0,7,1,9,2021,5,N,75,21541.5173071057,1,no
480,6,0,7,1,9,2022,3,D,40,57227753.5728716,1,no
481,6,0,7,1,9,2022,3,D,45,29499271.2625379,1,no
482,6,0,7,1,9,2022,3,D,50,13748619.2871322,1,no
483,6,0,7,1,9,2022,3,D,55,5721383.51106833,1,no
484,6,0,7,1,9,2022,3,D,60,2217554.85396897,1,no
485,6,0,7,1,9,2022,3,D,65,824981.977351201,1,no
486,6,0,7,1,9,2022,3,D,70,291650.246262449,1,no
487,6,0,7,1,9,2022,3,D,75,144059.371383365,1,no
488,6,0,7,1,9,2022,3,N,40,21921427.7781489,1,no
489,6,0,7,1,9,2022,3,N,45,9733377.13485531,1,no
490,6,0,7,1,9,2022,3,N,50,3909930.29795088,1,no
491,6,0,7,1,9,2022,3,N,55,1489103.89681918,1,no
492,6,0,7,1,9,2022,3,N,60,543594.804808344,1,no
493,6,0,7,1,9,2022,3,N,65,187736.734664055,1,no
494,6,0,7,1,9,2022,3,N,70,61830.6336947106,1,no
495,6,0,7,1,9,2022,3,N,75,29085.8556126922,1,no
496,6,0,7,1,9,2022,4,D,40,17930017.1785505,1,no
497,6,0,7,1,9,2022,4,D,45,7602010.12076985,1,no
498,6,0,7,1,9,2022,4,D,50,2856426.24253586,1,no
499,6,0,7,1,9,2022,4,D,55,992128.875590185,1,no
500,6,0,7,1,9,2022,4,D,60,328114.546259468,1,no
501,6,0,7,1,9,2022,4,D,65,105611.429993224,1,no
502,6,0,7,1,9,2022,4,D,70,33602.4472396716,1,no
503,6,0,7,1,9,2022,4,D,75,15574.8865259367,1,no
504,6,0,7,1,9,2022,4,N,40,1960028.87099286,1,no
505,6,0,7,1,9,2022,4,N,45,665316.765539067,1,no
506,6,0,7,1,9,2022,4,N,50,217021.42299695,1,no
507,6,0,7,1,9,2022,4,N,55,69418.8379758091,1,no
508,6,0,7,1,9,2022,4,N,60,22036.6197355653,1,no
509,6,0,7,1,9,2022,4,N,65,6977.22593336789,1,no
510,6,0,7,1,9,2022,4,N,70,2207.26222752201,1,no
511,6,0,7,1,9,2022,4,N,75,1020.94597287878,1,no
512,6,0,7,1,9,2022,5,D,40,103933946.571055,1,no
513,6,0,7,1,9,2022,5,D,45,56600555.4494142,1,no
514,6,0,7,1,9,2022,5,D,50,29179579.5854949,1,no
515,6,0,7,1,9,2022,5,D,55,13535450.2166619,1,no
516,6,0,7,1,9,2022,5,D,60,5518006.46540019,1,no
517,6,0,7,1,9,2022,5,D,65,2041730.65359371,1,no
518,6,0,7,1,9,2022,5,D,70,710161.732658713,1,no
519,6,0,7,1,9,2022,5,D,75,347365.34143484,1,no
520,6,0,7,1,9,2022,5,N,40,21509397.9311496,1,no
521,6,0,7,1,9,2022,5,N,45,9447104.47838992,1,no
522,6,0,7,1,9,2022,5,N,50,3677850.4975434,1,no
523,6,0,7,1,9,2022,5,N,55,1322654.95166679,1,no
524,6,0,7,1,9,2022,5,N,60,450468.416758149,1,no
525,6,0,7,1,9,2022,5,N,65,147450.869336022,1,no
526,6,0,7,1,9,2022,5,N,70,47240.9173688649,1,no
527,6,0,7,1,9,2022,5,N,75,21955.5316636403,1,no
528,6,0,7,1,9,2023,3,D,40,57585689.4125152,1,no
529,6,0,7,1,9,2023,3,D,45,29706688.1684034,1,no
530,6,0,7,1,9,2023,3,D,50,13861472.6655937,1,no
531,6,0,7,1,9,2023,3,D,55,5773936.74502821,1,no
532,6,0,7,1,9,2023,3,D,60,2238986.05395154,1,no
533,6,0,7,1,9,2023,3,D,65,833303.400642404,1,no
534,6,0,7,1,9,2023,3,D,70,294758.608349426,1,no
535,6,0,7,1,9,2023,3,D,75,145673.681903239,1,no
536,6,0,7,1,9,2023,3,N,40,22086467.0358509,1,no
537,6,0,7,1,9,2023,3,N,45,9818273.19342564,1,no
538,6,0,7,1,9,2023,3,N,50,3947082.47640776,1,no
539,6,0,7,1,9,2023,3,N,55,1503895.50632851,1,no
540,6,0,7,1,9,2023,3,N,60,549288.510051574,1,no
541,6,0,7,1,9,2023,3,N,65,189814.157878789,1,no
542,6,0,7,1,9,2023,3,N,70,62538.3338993708,1,no
543,6,0,7,1,9,2023,3,N,75,29424.2036355917,1,no
544,6,0,7,1,9,2023,4,D,40,17911537.7946331,1,no
545,6,0,7,1,9,2023,4,D,45,7591882.39228168,1,no
546,6,0,7,1,9,2023,4,D,50,2851180.99555059,1,no
547,6,0,7,1,9,2023,4,D,55,989668.972162361,1,no
548,6,0,7,1,9,2023,4,D,60,327132.73873916,1,no
549,6,0,7,1,9,2023,4,D,65,105268.096946335,1,no
550,6,0,7,1,9,2023,4,D,70,33489.8897419992,1,no
551,6,0,7,1,9,2023,4,D,75,15522.1429993844,1,no
552,6,0,7,1,9,2023,4,N,40,1956162.32221782,1,no
553,6,0,7,1,9,2023,4,N,45,663611.235984952,1,no
554,6,0,7,1,9,2023,4,N,50,216381.365883664,1,no
555,6,0,7,1,9,2023,4,N,55,69202.3198404383,1,no
556,6,0,7,1,9,2023,4,N,60,21966.5481034632,1,no
557,6,0,7,1,9,2023,4,N,65,6954.90103317637,1,no
558,6,0,7,1,9,2023,4,N,70,2200.18567617624,1,no
559,6,0,7,1,9,2023,4,N,75,1017.6703399309,1,no
560,6,0,7,1,9,2023,5,D,40,104915329.671309,1,no
561,6,0,7,1,9,2023,5,D,45,57165363.9593551,1,no
562,6,0,7,1,9,2023,5,D,50,29507542.1109558,1,no
563,6,0,7,1,9,2023,5,D,55,13715206.6496055,1,no
564,6,0,7,1,9,2023,5,D,60,5602208.47747402,1,no
565,6,0,7,1,9,2023,5,D,65,2075642.72598419,1,no
566,6,0,7,1,9,2023,5,D,70,722718.482800252,1,no
567,6,0,7,1,9,2023,5,D,75,353847.954409981,1,no
568,6,0,7,1,9,2023,5,N,40,21768081.3231755,1,no
569,6,0,7,1,9,2023,5,N,45,9581010.36325406,1,no
570,6,0,7,1,9,2023,5,N,50,3736275.89574506,1,no
571,6,0,7,1,9,2023,5,N,55,1345236.91964899,1,no
572,6,0,7,1,9,2023,5,N,60,458607.741918289,1,no
573,6,0,7,1,9,2023,5,N,65,150212.246511748,1,no
574,6,0,7,1,9,2023,5,N,70,48139.7963724121,1,no
575,6,0,7,1,9,2023,5,N,75,22375.9681352445,1,no
576,6,0,7,1,9,2024,3,D,40,57876780.5683701,1,no
577,6,0,7,1,9,2024,3,D,45,29875399.1433105,1,no
578,6,0,7,1,9,2024,3,D,50,13953359.3305308,1,no
579,6,0,7,1,9,2024,3,D,55,5816793.41751818,1,no
580,6,0,7,1,9,2024,3,D,60,2256477.51713549,1,no
581,6,0,7,1,9,2024,3,D,65,840097.150521399,1,no
582,6,0,7,1,9,2024,3,D,70,297297.729709509,1,no
583,6,0,7,1,9,2024,3,D,75,146993.371791203,1,no
584,6,0,7,1,9,2024,3,N,40,22220629.0123075,1,no
585,6,0,7,1,9,2024,3,N,45,9887376.87539041,1,no
586,6,0,7,1,9,2024,3,N,50,3977352.60560433,1,no
587,6,0,7,1,9,2024,3,N,55,1515946.78109056,1,no
588,6,0,7,1,9,2024,3,N,60,553926.476864507,1,no
589,6,0,7,1,9,2024,3,N,65,191507.038607667,1,no
590,6,0,7,1,9,2024,3,N,70,63115.3132450197,1,no
591,6,0,7,1,9,2024,3,N,75,29700.1330170755,1,no
592,6,0,7,1,9,2024,4,D,40,17910549.11096,1,no
593,6,0,7,1,9,2024,4,D,45,7590497.9125339,1,no
594,6,0,7,1,9,2024,4,D,50,2849628.87941498,1,no
595,6,0,7,1,9,2024,4,D,55,988599.566500944,1,no
596,6,0,7,1,9,2024,4,D,60,326635.587900094,1,no
597,6,0,7,1,9,2024,4,D,65,105084.737843606,1,no
598,6,0,7,1,9,2024,4,D,70,33428.7351797571,1,no
599,6,0,7,1,9,2024,4,D,75,15493.3053416635,1,no
600,6,0,7,1,9,2024,4,N,40,1944497.57696247,1,no
601,6,0,7,1,9,2024,4,N,45,659311.924450405,1,no
602,6,0,7,1,9,2024,4,N,50,214911.963718505,1,no
603,6,0,7,1,9,2024,4,N,55,68723.0141489363,1,no
604,6,0,7,1,9,2024,4,N,60,21813.3462317622,1,no
605,6,0,7,1,9,2024,4,N,65,6906.28366805904,1,no
606,6,0,7,1,9,2024,4,N,70,2184.79470902451,1,no
607,6,0,7,1,9,2024,4,N,75,1010.54963789166,1,no
608,6,0,7,1,9,2024,5,D,40,105857283.697888,1,no
609,6,0,7,1,9,2024,5,D,45,57707397.1544274,1,no
610,6,0,7,1,9,2024,5,D,50,29822353.6847422,1,no
611,6,0,7,1,9,2024,5,D,55,13888037.0683817,1,no
612,6,0,7,1,9,2024,5,D,60,5683302.1432318,1,no
613,6,0,7,1,9,2024,5,D,65,2108285.76895498,1,no
614,6,0,7,1,9,2024,5,D,70,734779.509485667,1,no
615,6,0,7,1,9,2024,5,D,75,360062.890010605,1,no
616,6,0,7,1,9,2024,5,N,40,22016528.0083057,1,no
617,6,0,7,1,9,2024,5,N,45,9709867.22387018,1,no
618,6,0,7,1,9,2024,5,N,50,3792551.93905018,1,no
619,6,0,7,1,9,2024,5,N,55,1366956.50979868,1,no
620,6,0,7,1,9,2024,5,N,60,466419.83147486,1,no
621,6,0,7,1,9,2024,5,N,65,152859.411436467,1,no
622,6,0,7,1,9,2024,5,N,70,49001.109033947,1,no
623,6,0,7,1,9,2024,5,N,75,22778.7696697335,1,no
624,6,0,7,1,9,2025,3,D,40,58110923.4871159,1,no
625,6,0,7,1,9,2025,3,D,45,30011105.6145054,1,no
626,6,0,7,1,9,2025,3,D,50,14027337.0759375,1,no
627,6,0,7,1,9,2025,3,D,55,5851339.22275132,1,no
628,6,0,7,1,9,2025,3,D,60,2270586.36474799,1,no
629,6,0,7,1,9,2025,3,D,65,845578.658081964,1,no
630,6,0,7,1,9,2025,3,D,70,299347.337352015,1,no
631,6,0,7,1,9,2025,3,D,75,148059.292550105,1,no
632,6,0,7,1,9,2025,3,N,40,22328439.5042953,1,no
633,6,0,7,1,9,2025,3,N,45,9942964.76658851,1,no
634,6,0,7,1,9,2025,3,N,50,4001716.8658373,1,no
635,6,0,7,1,9,2025,3,N,55,1525643.15034023,1,no
636,6,0,7,1,9,2025,3,N,60,557656.351639446,1,no
637,6,0,7,1,9,2025,3,N,65,192868.542668504,1,no
638,6,0,7,1,9,2025,3,N,70,63579.4848863778,1,no
639,6,0,7,1,9,2025,3,N,75,29922.1588577792,1,no
640,6,0,7,1,9,2025,4,D,40,17937591.2678505,1,no
641,6,0,7,1,9,2025,4,D,45,7603055.00378518,1,no
642,6,0,7,1,9,2025,4,D,50,2853870.01149509,1,no
643,6,0,7,1,9,2025,4,D,55,989660.487526199,1,no
644,6,0,7,1,9,2025,4,D,60,326867.131404044,1,no
645,6,0,7,1,9,2025,4,D,65,105139.761570609,1,no
646,6,0,7,1,9,2025,4,D,70,33443.8764329073,1,no
647,6,0,7,1,9,2025,4,D,75,15499.9117057541,1,no
648,6,0,7,1,9,2025,4,N,40,1955833.39461369,1,no
649,6,0,7,1,9,2025,4,N,45,662913.122510677,1,no
650,6,0,7,1,9,2025,4,N,50,216026.049724512,1,no
651,6,0,7,1,9,2025,4,N,55,69070.7199983894,1,no
652,6,0,7,1,9,2025,4,N,60,21922.7375108762,1,no
653,6,0,7,1,9,2025,4,N,65,6940.81712382515,1,no
654,6,0,7,1,9,2025,4,N,70,2195.70847165151,1,no
655,6,0,7,1,9,2025,4,N,75,1015.59603233184,1,no
656,6,0,7,1,9,2025,5,D,40,106791546.931081,1,no
657,6,0,7,1,9,2025,5,D,45,58244929.1644256,1,no
658,6,0,7,1,9,2025,5,D,50,30134623.5017816,1,no
659,6,0,7,1,9,2025,5,D,55,14059728.1194778,1,no
660,6,0,7,1,9,2025,5,D,60,5763998.45294502,1,no
661,6,0,7,1,9,2025,5,D,65,2140751.96278515,1,no
662,6,0,7,1,9,2025,5,D,70,746748.54313749,1,no
663,6,0,7,1,9,2025,5,D,75,366217.205563657,1,no
664,6,0,7,1,9,2025,5,N,40,22263073.4266811,1,no
665,6,0,7,1,9,2025,5,N,45,9837985.91653878,1,no
666,6,0,7,1,9,2025,5,N,50,3848558.07012223,1,no
667,6,0,7,1,9,2025,5,N,55,1388540.1079979,1,no
668,6,0,7,1,9,2025,5,N,60,474165.334618804,1,no
669,6,0,7,1,9,2025,5,N,65,155480.416686482,1,no
670,6,0,7,1,9,2025,5,N,70,49853.4114243204,1,no
671,6,0,7,1,9,2025,5,N,75,23177.2717084823,1,no
672,6,0,7,1,9,2026,3,D,40,58292286.2593779,1,no
673,6,0,7,1,9,2026,3,D,45,30116243.4544493,1,no
674,6,0,7,1,9,2026,3,D,50,14084683.8608957,1,no
675,6,0,7,1,9,2026,3,D,55,5878146.13665505,1,no
676,6,0,7,1,9,2026,3,D,60,2281541.23187168,1,no
677,6,0,7,1,9,2026,3,D,65,849835.773555796,1,no
678,6,0,7,1,9,2026,3,D,70,300939.694468064,1,no
679,6,0,7,1,9,2026,3,D,75,148887.843671773,1,no
680,6,0,7,1,9,2026,3,N,40,22411882.6767545,1,no
681,6,0,7,1,9,2026,3,N,45,9986017.52282963,1,no
682,6,0,7,1,9,2026,3,N,50,4020597.32451312,1,no
683,6,0,7,1,9,2026,3,N,55,1533154.14029769,1,no
684,6,0,7,1,9,2026,3,N,60,560544.067191657,1,no
685,6,0,7,1,9,2026,3,N,65,193922.703890684,1,no
686,6,0,7,1,9,2026,3,N,70,63938.9544189949,1,no
687,6,0,7,1,9,2026,3,N,75,30094.134576225,1,no
688,6,0,7,1,9,2026,4,D,40,17953145.6028433,1,no
689,6,0,7,1,9,2026,4,D,45,7609983.08615053,1,no
690,6,0,7,1,9,2026,4,D,50,2855863.83569674,1,no
691,6,0,7,1,9,2026,4,D,55,989943.495704663,1,no
692,6,0,7,1,9,2026,4,D,60,326846.268652325,1,no
693,6,0,7,1,9,2026,4,D,65,105114.463412453,1,no
694,6,0,7,1,9,2026,4,D,70,33433.590604347,1,no
695,6,0,7,1,9,2026,4,D,75,15494.7532260107,1,no
696,6,0,7,1,9,2026,4,N,40,1956817.65180151,1,no
697,6,0,7,1,9,2026,4,N,45,662989.149397217,1,no
698,6,0,7,1,9,2026,4,N,50,215994.41819642,1,no
699,6,0,7,1,9,2026,4,N,55,69052.6670986934,1,no
700,6,0,7,1,9,2026,4,N,60,21916.1132076998,1,no
701,6,0,7,1,9,2026,4,N,65,6938.62567261559,1,no
702,6,0,7,1,9,2026,4,N,70,2195.00577753593,1,no
703,6,0,7,1,9,2026,4,N,75,1015.2694490501,1,no
704,6,0,7,1,9,2026,5,D,40,107749725.927546,1,no
705,6,0,7,1,9,2026,5,D,45,58796085.8853566,1,no
706,6,0,7,1,9,2026,5,D,50,30454893.5306352,1,no
707,6,0,7,1,9,2026,5,D,55,14236088.0562174,1,no
708,6,0,7,1,9,2026,5,D,60,5847050.61561116,1,no
709,6,0,7,1,9,2026,5,D,65,2174169.10299451,1,no
710,6,0,7,1,9,2026,5,D,70,759050.246829141,1,no
711,6,0,7,1,9,2026,5,D,75,372533.355451222,1,no
712,6,0,7,1,9,2026,5,N,40,22516050.0173206,1,no
713,6,0,7,1,9,2026,5,N,45,9969707.56313706,1,no
714,6,0,7,1,9,2026,5,N,50,3906216.89438142,1,no
715,6,0,7,1,9,2026,5,N,55,1410743.5131843,1,no
716,6,0,7,1,9,2026,5,N,60,482121.141555255,1,no
717,6,0,7,1,9,2026,5,N,65,158169.972515212,1,no
718,6,0,7,1,9,2026,5,N,70,50727.681108498,1,no
719,6,0,7,1,9,2026,5,N,75,23585.9794184807,1,no
720,6,0,7,1,9,2027,3,D,40,58458034.5472648,1,no
721,6,0,7,1,9,2027,3,D,45,30212321.0537678,1,no
722,6,0,7,1,9,2027,3,D,50,14137125.8763716,1,no
723,6,0,7,1,9,2027,3,D,55,5902678.32084791,1,no
724,6,0,7,1,9,2027,3,D,60,2291571.29146492,1,no
725,6,0,7,1,9,2027,3,D,65,853734.262156761,1,no
726,6,0,7,1,9,2027,3,D,70,302398.403081434,1,no
727,6,0,7,1,9,2027,3,D,75,149647.169865395,1,no
728,6,0,7,1,9,2027,3,N,40,22488061.112985,1,no
729,6,0,7,1,9,2027,3,N,45,10025348.574092,1,no
730,6,0,7,1,9,2027,3,N,50,4037849.77159416,1,no
731,6,0,7,1,9,2027,3,N,55,1540014.42306065,1,no
732,6,0,7,1,9,2027,3,N,60,563180.247820444,1,no
733,6,0,7,1,9,2027,3,N,65,194884.939447955,1,no
734,6,0,7,1,9,2027,3,N,70,64267.1373916842,1,no
735,6,0,7,1,9,2027,3,N,75,30251.1604168039,1,no
736,6,0,7,1,9,2027,4,D,40,17995887.389408,1,no
737,6,0,7,1,9,2027,4,D,45,7630481.48432566,1,no
738,6,0,7,1,9,2027,4,D,50,2863534.01284378,1,no
739,6,0,7,1,9,2027,4,D,55,992329.220379794,1,no
740,6,0,7,1,9,2027,4,D,60,327547.691246229,1,no
741,6,0,7,1,9,2027,4,D,65,105325.790721081,1,no
742,6,0,7,1,9,2027,4,D,70,33499.0788372446,1,no
743,6,0,7,1,9,2027,4,D,75,15524.8043511634,1,no
744,6,0,7,1,9,2027,4,N,40,1958883.00116308,1,no
745,6,0,7,1,9,2027,4,N,45,663506.075999284,1,no
746,6,0,7,1,9,2027,4,N,50,216121.912248619,1,no
747,6,0,7,1,9,2027,4,N,55,69087.6758741436,1,no
748,6,0,7,1,9,2027,4,N,60,21926.5662622974,1,no
749,6,0,7,1,9,2027,4,N,65,6941.86692619646,1,no
750,6,0,7,1,9,2027,4,N,70,2196.02471100596,1,no
751,6,0,7,1,9,2027,4,N,75,1015.7394880639,1,no
752,6,0,7,1,9,2027,5,D,40,108704238.622436,1,no
753,6,0,7,1,9,2027,5,D,45,59345042.6836245,1,no
754,6,0,7,1,9,2027,5,D,50,30773917.7740358,1,no
