,ScenarioID,CountryID,Year,shVPrivate,shVBusiness,shPPanel,shPMedium,shPHeavy,shPCar,shPPickup,shPDrop,shPBox,shPOther,shBPanel,shBMedium,shBHeavy,shBCar,shBPickup,shBDrop,shBBox,shBOther,shAwareEV,shPAccessToOC,shFCertaintyOfAccess,BEVChargingPower,PHEVChargingPower,SPPetrolPanel,SPPetrolMedium,SPPetrolHeavy,SPPetrolCar,SPPetrolPickup,SPPetrolDrop,SPPetrolBox,SPPetrolOther,SPDieselPanel,SPDieselMedium,SPDieselHeavy,SPDieselCar,SPDieselPickup,SPDieselDrop,SPDieselBox,SPDieselOther,SPHEVPanel,SPHEVMedium,SPHEVHeavy,SPHEVCar,SPHEVPickup,SPHEVDrop,SPHEVBox,SPHEVOther,SPBEVPanel,SPBEVMedium,SPBEVHeavy,SPBEVCar,SPBEVPickup,SPBEVDrop,SPBEVBox,SPBEVOther,SPPHEVPanel,SPPHEVMedium,SPPHEVHeavy,SPPHEVCar,SPPHEVPickup,SPPHEVDrop,SPPHEVBox,SPPHEVOther,SPBioVPanel,SPBioVMedium,SPBioVHeavy,SPBioVCar,SPBioVPickup,SPBioVDrop,SPBioVBox,SPBioVOther,SPGVPanel,SPGVMedium,SPGVHeavy,SPGVCar,SPGVPickup,SPGVDrop,SPGVBox,SPGVOther,SPHFCVPanel,SPHFCVMedium,SPHFCVHeavy,SPHFCVCar,SPHFCVPickup,SPHFCVDrop,SPHFCVBox,SPHFCVOther
0,1,9,2012,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.100892104208469,0.699999988079071,0.219999998807907,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,100000.0,100000,100000,100000.0,100000.0,100000.0,100000.0,100000.0,5524.51171875,100000.0,100000.0,5524.51171875,5524.51171875,5524.51171875,5524.51171875,5524.51171875,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000,100000.0,100000.0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
1,1,9,2013,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.101451650261879,0.699999988079071,0.230000004172325,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,100000.0,100000,100000,100000.0,100000.0,100000.0,100000.0,100000.0,4212.10546875,100000.0,100000.0,4212.10546875,4212.10546875,4212.10546875,4212.10546875,4212.10546875,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000,100000.0,100000.0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
2,1,9,2014,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.102360062301159,0.699999988079071,0.239999994635582,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,100000.0,100000,100000,100000.0,100000.0,100000.0,100000.0,100000.0,3789.60522460938,100000.0,100000.0,3789.60522460938,3789.60522460938,3789.60522460938,3789.60522460938,3789.60522460938,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000,100000.0,100000.0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
3,1,9,2015,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.103831492364407,0.699999988079071,0.25,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,3789.60522460938,6836.91748046875,6836.91748046875,3789.60522460938,3789.60522460938,3789.60522460938,3789.60522460938,3789.60522460938,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000,100000.0,100000.0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
4,1,9,2016,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.106205992400646,0.699999988079071,0.259999990463257,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,3789.60522460938,6836.91748046875,6836.91748046875,3789.60522460938,3789.60522460938,3789.60522460938,3789.60522460938,3789.60522460938,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
5,1,9,2017,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.110014840960503,0.699999988079071,0.270000010728836,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,3444.39721679688,6836.91748046875,6836.91748046875,3444.39721679688,3444.39721679688,3444.39721679688,3444.39721679688,3444.39721679688,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
6,1,9,2018,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.116065949201584,0.699999988079071,0.280000001192093,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,3152.5283203125,6836.91748046875,6836.91748046875,3152.5283203125,3152.5283203125,3152.5283203125,3152.5283203125,3152.5283203125,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
7,1,9,2019,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.125533849000931,0.699999988079071,0.28999999165535,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,2899.69970703125,6836.91748046875,6836.91748046875,2899.69970703125,2899.69970703125,2899.69970703125,2899.69970703125,2899.69970703125,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
8,1,9,2020,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.140000000596046,0.699999988079071,0.300000011920929,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,2676.68920898438,6836.91748046875,6836.91748046875,2676.68920898438,2676.68920898438,2676.68920898438,2676.68920898438,2676.68920898438,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
9,1,9,2021,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.161319851875305,0.699999988079071,0.310000002384186,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,2477.19921875,6836.91748046875,6836.91748046875,2477.19921875,2477.19921875,2477.19921875,2477.19921875,2477.19921875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
10,1,9,2022,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.191126704216003,0.699999988079071,0.319999992847443,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,2296.73901367188,6836.91748046875,6836.91748046875,2296.73901367188,2296.73901367188,2296.73901367188,2296.73901367188,2296.73901367188,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
11,1,9,2023,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.229866594076157,0.699999988079071,0.330000013113022,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,2131.99145507813,6836.91748046875,6836.91748046875,2131.99145507813,2131.99145507813,2131.99145507813,2131.99145507813,2131.99145507813,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
12,1,9,2024,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.275706946849823,0.699999988079071,0.340000003576279,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,1980.43835449219,6836.91748046875,6836.91748046875,1980.43835449219,1980.43835449219,1980.43835449219,1980.43835449219,1980.43835449219,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
13,1,9,2025,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.324293076992035,0.699999988079071,0.349999994039536,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,1840.12231445313,6836.91748046875,6836.91748046875,1840.12231445313,1840.12231445313,1840.12231445313,1840.12231445313,1840.12231445313,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
14,1,9,2026,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.370133399963379,0.699999988079071,0.360000014305115,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,1709.49108886719,6836.91748046875,6836.91748046875,1709.49108886719,1709.49108886719,1709.49108886719,1709.49108886719,1709.49108886719,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
15,1,9,2027,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.408873289823532,0.699999988079071,0.370000004768372,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,1587.29370117188,6836.91748046875,6836.91748046875,1587.29370117188,1587.29370117188,1587.29370117188,1587.29370117188,1587.29370117188,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
16,1,9,2028,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.43868014216423,0.699999988079071,0.379999995231628,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,1472.50695800781,6836.91748046875,6836.91748046875,1472.50695800781,1472.50695800781,1472.50695800781,1472.50695800781,1472.50695800781,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
17,1,9,2029,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.46000000834465,0.699999988079071,0.389999985694885,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,1364.283203125,6836.91748046875,6836.91748046875,1364.283203125,1364.283203125,1364.283203125,1364.283203125,1364.283203125,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
18,1,9,2030,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.474466145038605,0.699999988079071,0.400000005960464,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,1261.91223144531,6836.91748046875,6836.91748046875,1261.91223144531,1261.91223144531,1261.91223144531,1261.91223144531,1261.91223144531,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
19,1,9,2031,0.492796003818512,0.507203996181488,0.447537004947662,0,0,0.194661006331444,0.180344998836517,0.0237339995801449,0.0107129998505116,0.143009006977081,0.451305001974106,0.0848700031638145,0.14266200363636,0.143038004636765,0.086266003549099,0.0460550002753735,0.0266740005463362,0.0191300008445978,0.483934044837952,0.699999988079071,0.400000005960464,3,3,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,100000,100000,6836.91748046875,0,0,0,0,0,0,0,0,6836.91748046875,100000,100000,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,1164.79345703125,6836.91748046875,6836.91748046875,1164.79345703125,1164.79345703125,1164.79345703125,1164.79345703125,1164.79345703125,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,6836.91748046875,100000,6836.91748046875,6836.91748046875,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
